mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__kernel,param_svc__gamma,param_svc__class_weight,param_svc__C,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.14092008272806802,0.09113674824203832,0.02321783701578776,0.005118013879384021,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.35}",3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.35}, 'svc__C': 3.0, 'scaler': StandardScaler()}",0.6291046292402415,0.6836810091121922,0.6616685418763941,0.6581513934096093,0.022419085024221703,48
0.14303024609883627,0.08875412103204093,0.021602551142374676,0.007592283354088289,rbf,0.01,balanced,3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': 'balanced', 'svc__C': 3.0, 'scaler': StandardScaler()}",0.6554174225659407,0.6733660805827174,0.686527061359612,0.6717701881694232,0.012750491779124462,28
0.18312478065490723,0.12109175275115848,0.02919658025105794,0.011422742069212696,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.5}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.1728395061728395,0.46138779004844316,0.46905224817266755,0.36775984813131674,0.13786500827860992,79
0.14512364069620767,0.09149956509334216,0.019789616266886394,0.005445414382182813,rbf,0.03,,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': None, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6585423348770272,0.7015644959934967,0.7031748453258752,0.687760558732133,0.02067086129762343,8
0.16197705268859863,0.10863691006009708,0.021558523178100586,0.009991167430218814,rbf,scale,,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': None, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.660682077343947,0.6905713419125612,0.6959966386613057,0.6824166859726045,0.015527467498676293,14
0.16851210594177246,0.11301735245625862,0.02159722646077474,0.007557771068217182,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.1}",10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6590313816498377,0.6983166080179544,0.7020641947102035,0.6864707281259985,0.019462774772765264,10
0.23134406407674155,0.163173695740021,0.02164761225382487,0.007116246408230576,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.5}",100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.643566536432714,0.6990371850968145,0.6948116256496376,0.679138449059722,0.025212226717977213,18
0.18393659591674805,0.11793194773548664,0.026945829391479492,0.007945450488960257,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.2}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.2222222222222222,0.2985961455575396,0.43760422309318203,0.31947419695764795,0.08916004840545161,80
0.17787798245747885,0.1056847655085711,0.02193029721577962,0.007892968706949135,rbf,0.01,balanced,100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': 'balanced', 'svc__C': 100.0, 'scaler': RobustScaler()}",0.6526396875048208,0.672005920107186,0.6923070169997206,0.6723175415372425,0.01619561850729985,25
0.1373143196105957,0.08546593200501534,0.02268075942993164,0.010068020768423993,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.2}",10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.652634637198071,0.6962154972037986,0.7031423400786707,0.6839974914935135,0.022356457086952983,12
0.14821942647298178,0.0977616926849644,0.021501859029134113,0.006877051016848034,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.2}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.6326166650082518,0.6824308856000352,0.6797166287187245,0.6649213931090038,0.022869752816796766,40
0.14494744936625162,0.09856037338081249,0.020690441131591797,0.007146241040260629,rbf,0.03,"{0: 1.0, 1: 1.0, 2: 1.1}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.6304330903929758,0.682781701278811,0.6590440993795931,0.6574196303504599,0.021402078405910418,50
0.13742661476135254,0.08406771106606731,0.021882375081380207,0.006780322811755952,rbf,0.0003,,30.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': None, 'svc__C': 30.0, 'scaler': RobustScaler()}",0.604795526534657,0.6822365948572163,0.6468094096130222,0.6446138436682985,0.031653279430922054,64
0.3235298792521159,0.23154091583881745,0.019654194513956707,0.007879874966711447,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.1}",100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.5080803452094551,0.578179705776145,0.55772911778082,0.5479963895888066,0.029433819397754083,75
0.14663036664326987,0.09180340359510855,0.022550185521443684,0.007366052274308477,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.1}",3.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 3.0, 'scaler': RobustScaler()}",0.6081917551307523,0.6698448610213316,0.6482857278196201,0.642107447990568,0.02554609849824821,65
0.17124104499816895,0.130640614676944,0.021823962529500324,0.008261180954565739,rbf,0.003,,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': None, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6441193317115239,0.7160244923856606,0.7025704846141311,0.6875714362371053,0.0312123546271411,9
0.19342986742655435,0.12070620108675603,0.029139200846354168,0.006850484053236037,rbf,0.001,"{0: 1.0, 1: 1.0, 2: 1.1}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.001, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.4175451449135659,0.6256353331889394,0.6016734483881386,0.548284642163548,0.0929629140632086,74
0.26230692863464355,0.17270401705322658,0.02528492609659831,0.00853320179603084,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.5}",30.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 30.0, 'scaler': RobustScaler()}",0.5679261974873985,0.5921382326429036,0.6403864688814931,0.6001502996705984,0.03011940289546112,70
0.1492734750111898,0.09073002894012455,0.02355082829793294,0.007077856629235943,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.1}",1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6338601718073948,0.6719148460282768,0.6889564882978297,0.6649105020445005,0.0230318134860724,41
0.15500418345133463,0.10446332565161547,0.021069765090942383,0.007087291672972093,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.5}",3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 3.0, 'scaler': StandardScaler()}",0.6560333176174761,0.6791445028138456,0.6909812051668157,0.6753863418660458,0.014512788413958633,22
